,LiteratureID,ReferenceCount,AuthorCount,FundingAgencyCount,Cluster,PCA1,PCA2
52,85041727486,22,5,4,0,-0.21975971808058498,-0.5621940587072782
53,85041748957,79,2252,94,1,8.700015043752165,-0.4249429729331649
54,85041892617,38,4,1,4,-0.31147392023049797,-0.13000290164623524
55,85042090660,39,1,5,4,-0.10907337975594207,-0.13134243453730354
56,85042129406,33,3,2,4,-0.2820252557318037,-0.26509187992436783
57,85042220255,50,4,6,4,-0.009245442350360423,0.14324231358041709
58,85042348978,41,4,0,4,-0.3506337483379073,-0.04596789042324264
59,85042373126,42,3,1,4,-0.2975341199851929,-0.026963475069905103
60,85042384000,17,7,2,0,-0.3377844567130239,-0.6772495862296883
61,85042462678,41,10,3,4,-0.1867127642903985,-0.06879581857711593
62,85042510739,44,7,4,4,-0.1293844993010942,0.0021940562974118293
63,85042535275,5,1,0,0,-0.49802205843415354,-0.9695967597460128
64,85042563347,38,4,5,4,-0.10753268009282017,-0.1579561592752655
65,85042617226,22,2,0,0,-0.42918348519038796,-0.5333093086121977
66,85042637153,31,2,3,0,-0.24075110930609941,-0.3231341613867653
67,85042857262,27,8,2,0,-0.29653867463228184,-0.4207377609992551
68,85042943989,41,19,8,4,0.08466136679807444,-0.10653186801155466
69,85042944700,26,3,2,0,-0.30961804689482725,-0.44486750582774964
70,85043365002,85,2247,31,5,5.5024539304842195,0.17096671579894915
71,85043378750,66,4,1,2,-0.20110275557840382,0.5890996019672919
72,85043390543,96,2227,3,5,4.081675170105345,0.6553540239668583
73,85043451547,3,4,0,0,-0.500423186080035,-1.0218927167558864
74,85043456930,34,6,2,4,-0.2726009014506751,-0.24034114011850644
75,85043486756,79,7,1,2,-0.1443764735892349,0.9220371290360935
76,85043522994,20,14,7,0,-0.05823986167895764,-0.6373179438710252
77,85043687256,128,10,5,3,0.25819683166173274,2.151581760264685
78,85044037605,46,6,1,4,-0.2762842837770542,0.07483396155169132
79,85044100623,78,2233,115,1,9.732042056342511,-0.5914803554725003
80,85044255505,34,4,5,4,-0.12329998932883364,-0.2606850883629123
81,85044304285,29,3,7,0,-0.04286601479571999,-0.4027623810483024
82,85044478927,27,3,2,0,-0.3056762195858239,-0.41918527355583796
83,85044480962,13,2,3,0,-0.3117040008681599,-0.7854143422811756
84,85044504794,34,9,4,4,-0.16514775440971097,-0.2552492613990719
85,85044527605,21,2,1,0,-0.38214000246497193,-0.565979855291367
86,85044545374,351,7,0,6,0.8768152444252598,7.914592621403329
87,85044627024,47,5,3,4,-0.17219934538992038,0.0868500624977713
88,85044734677,0,4,0,0,-0.512248668007045,-1.0989394135716215
89,85044946324,35,4,1,4,-0.3232994021575081,-0.20704959846197032
90,85045020611,43,2221,76,1,7.583720901296535,-1.2140882532421629
91,85045025830,200,8,0,3,0.2834268297564608,4.036265050855981
92,85045052617,8,2,0,0,-0.48436906751643505,-0.8928605604189613
93,85045087730,97,2247,101,1,9.11872756060162,-0.01002850544614063
94,85045257168,58,2,1,4,-0.23629239203184754,0.38426273876936523
95,85045383833,101,2255,97,1,8.945173701625624,0.11816970136106902
96,85045616242,31,5,4,4,-0.1842832722995547,-0.33105396826007316
97,85045713038,63,8,2,4,-0.1546328915081608,0.5038226007895655
98,85045843942,39,2,1,4,-0.31118711090291146,-0.10369967439695671
99,85045880156,30,5,1,0,-0.3411810297118164,-0.3357712573102121
100,85045899073,44,4,3,4,-0.1858523363076389,0.010113863170719694
101,85046030343,33,9,3,4,-0.22007489175313377,-0.27394317926372597
102,85046078806,13,5,2,0,-0.35720678393045413,-0.7793575203399683
103,85046086656,10,2,0,0,-0.47648541289842833,-0.841496095875138
104,85046104168,11,4,3,0,-0.3159326375047498,-0.8373998018023656
105,85046266177,11,3,0,0,-0.47071607659871656,-0.8161243610919096
106,85046349671,24,7,1,0,-0.36117697558441975,-0.49048564591904914
107,85046443732,32,16,4,4,-0.1602388460927588,-0.30878720836367923
108,85046473436,31,4,0,0,-0.39005202142794093,-0.3027902131423595
109,85046649627,22,4,3,0,-0.27257253710571283,-0.5548952468113372
110,85046707176,69,2,1,2,-0.1929322916328106,0.6667672937603937
111,85046780756,40,4,3,4,-0.20161964554365233,-0.09261506591692703
112,85046790353,18,6,3,0,-0.28468482836030945,-0.6582451708763508
113,85046818191,44,8,0,4,-0.33149823044806354,0.029836816437758668
114,85046997256,62,4,3,4,-0.1148994447455784,0.47239404406512986
115,85047007592,32,4,8,4,0.02177228615641794,-0.33301449612850836
116,85047052854,43,9,0,4,-0.3336125487663585,0.0038440866771635527
117,85047073581,31,5,4,4,-0.1842832722995547,-0.33105396826007316
118,85047113263,38,6,2,4,-0.2568335922146617,-0.13761221103085966
119,85047164065,32,4,2,4,-0.2841395740500987,-0.29108460968496297
120,85047194755,77,2,2,2,-0.11041236312636425,0.8652368375284296
121,85047263996,16,5,0,0,-0.4473519220722829,-0.6883341947097181
122,85047273580,47,4,7,4,0.029914385757048922,0.05920730235742447
123,85047305790,38,4,1,4,-0.31147392023049797,-0.13000290164623524
124,85047314220,11,3,3,0,-0.31776014649545825,-0.8370893043136822
125,85047344776,10,2,2,0,-0.37451479282958944,-0.8554727246896531
126,85047400542,45,4,5,4,-0.07993988892979666,0.02181946662811624
127,85047436590,70,3,1,2,-0.18716295533309876,0.6921390285436221
128,85047485244,98,6,0,2,-0.12229457374329886,1.4172983540983564
129,85047618371,31,2,2,0,-0.29173641934051886,-0.31614584697950776
130,85047622204,38,6,2,4,-0.2568335922146617,-0.13761221103085966
131,85047664244,73,2229,96,1,8.736301993180692,-0.5858715531394312
132,85047813066,20,6,2,0,-0.3277864837767222,-0.5998923919252699
133,85047873668,47,7,2,4,-0.21952963744292298,0.093217381927662
134,85048145068,49,2230,117,1,9.714217157478128,-1.349310227706404
135,85048269752,28,5,3,0,-0.24709406426098426,-0.40111235066855067
136,85048276261,25,8,2,0,-0.30442232925028856,-0.4721022255430784
137,85048296754,37,2249,1,5,3.787341936600892,-0.8527519960124513
138,85048422362,26,11,1,0,-0.3459832850035794,-0.4403631713299595
139,85048576552,53,3,10,4,0.204693770723619,0.19264625025580528
140,85048749584,22,8,3,0,-0.2652625011428792,-0.556137236766071
141,85048787335,12,1,1,0,-0.41944395723671063,-0.7968094482498886
142,85049030562,73,7,6,2,0.08689911272884214,0.7330021633683356
143,85049130033,18,2,1,0,-0.393965484391982,-0.643026552107102
144,85049153436,22,4,1,0,-0.3745431571745517,-0.5409186179968221
145,85049207535,37,4,6,4,-0.060489197367404116,-0.1906267059544348
146,85049248081,46,6,2,4,-0.22529897374263477,0.06784564714443375
147,85049344025,0,2232,37,5,5.445897834564825,-2.0492954514268376
148,85049352978,50,8,5,4,-0.0529207164219462,0.14898863803294093
149,85049401287,37,7,0,4,-0.36091853060179546,-0.14962831197693965
150,85049535270,23,8,1,0,-0.3632912939027147,-0.5164783756796442
151,85049593866,22,3,3,0,-0.27440004609642127,-0.5545847493226538
152,85049858984,70,4,5,2,0.018605793795287366,0.6638752734259084
153,85049875455,19,3,0,0,-0.43918145812668963,-0.6106665029166162
154,85049893142,53,6,2,4,-0.19770618257961123,0.24762127304781553
155,85049964164,72,2,0,2,-0.2320921197402199,0.7508023049833863
156,85050080433,10,2,0,0,-0.47648541289842833,-0.841496095875138
157,85050089963,70,3,4,2,-0.034207025229840475,0.6711740853218494
158,85050378999,9,2,0,0,-0.48042724020743166,-0.8671783281470495
159,85050383385,72,3,7,2,0.12663255949142455,0.7015736066438999
160,85050399858,47,6,1,4,-0.2723424564680509,0.10051619382360301
161,85050515744,30,3,3,0,-0.24286542762439434,-0.34912689114736045
162,85050544337,29,5,5,0,-0.141181616883142,-0.3894067472111541
163,85050595548,34,4,3,4,-0.22527060939767252,-0.24670845954839715
164,85050602712,5,3,2,0,-0.3923964203838978,-0.9841943835378948
165,85050754824,0,7,1,0,-0.45578083100050043,-1.1068592204449295
166,85050811010,40,4,2,4,-0.2526049555780718,-0.08562675150966946
167,85050919447,32,3,1,4,-0.3369523930752265,-0.2837857977890219
168,85050922078,22,3,2,0,-0.3253853561308407,-0.5475964349153962
169,85050945318,34,10,3,4,-0.214305555453422,-0.24857144448049773
170,85050968237,34,4,3,4,-0.22527060939767252,-0.24670845954839715
171,85051263294,52,17,15,4,0.4812636194566306,0.12767548110603774
172,85051293469,22,2,0,0,-0.42918348519038796,-0.5333093086121977
173,85051416784,14,1,0,0,-0.46254561265312333,-0.7384566692988076
174,85051536573,34,7,2,4,-0.27077339245996673,-0.24065163760718988
175,85051541938,0,3,0,0,-0.5140761769977535,-1.0986289160829381
176,85051652467,58,7,1,4,-0.22715484707830547,0.38271025132594805
177,85051672867,58,8,1,4,-0.22532733808759706,0.38239975383726466
178,85051702133,49,6,1,4,-0.26445880185004417,0.1518806583674264
179,85051794662,42,4,0,4,-0.34669192102890395,-0.020285658151330963
180,85051840032,76,2295,99,1,9.021698998597715,-0.5502826337985754
181,85052023711,25,2,0,0,-0.4173580032633779,-0.45626261179646266
182,85052216681,29,4,0,0,-0.39793567604594765,-0.35415467768618286
183,85052377391,44,6,2,4,-0.2331826283606415,0.0164811826006104
184,85052488654,46,7,2,4,-0.22347146475192634,0.06753514965575032
185,85052531825,24,7,1,0,-0.36117697558441975,-0.49048564591904914
186,85052541960,21,10,9,0,0.040362549736050884,-0.6243703504588949
187,85052613451,0,38,0,0,-0.45011336232295895,-1.1094963281868582
188,85052645887,10,12,1,0,-0.40722501295692476,-0.8515893851692298
189,85052742626,80,3,1,2,-0.14774468224306517,0.9489613512627388
190,85052754543,8,2,0,0,-0.48436906751643505,-0.8928605604189613
191,85052825627,74,22,0,2,-0.18765828530804485,0.795956819753541
192,85052837614,63,2283,75,1,7.724877694866104,-0.7127061376950444
193,85052968790,72,9,6,2,0.0866123034012556,0.7066989361190569
194,85053213055,17,7,0,0,-0.4397550767818627,-0.6632729574151732
195,85053284118,52,2295,75,1,7.703447702355568,-0.9989366625502741
196,85053292063,28,5,2,0,-0.2980793742954037,-0.3941240362612931
197,85053423390,26,4,3,0,-0.2568052278696994,-0.45216631772369065
198,85053470631,34,8,5,4,-0.11598995336599997,-0.261927078317646
199,85053504686,27,5,2,0,-0.3020212016044071,-0.4198062685332048
200,85053815915,57,8,2,4,-0.17828385536218097,0.3497292071580954
201,85053818719,6,3,0,0,-0.49042521314373333,-0.944535522451468
202,85054019175,39,7,1,4,-0.3020495659493693,-0.10525216184037386
203,85054036077,87,2280,80,1,8.068925573482158,-0.13034264273940166
204,85054163150,42,6,1,4,-0.2920515930130677,-0.027894967535955398
205,85054184001,39,2,3,4,-0.20921649083407254,-0.11767630321147185
206,85054184829,5,6,0,0,-0.48888451348061146,-0.9711492471894299
207,85054189164,27,2,2,0,-0.3075037285765323,-0.4188747760671545
208,85054192749,37,22,9,4,0.12536189456860566,-0.21718060397250927
209,85054459068,41,6,1,4,-0.29599342032207104,-0.05357719980786707
210,85054527535,75,2214,96,1,8.716773012938072,-0.5298496262653563
211,85054534174,43,2,3,4,-0.19344918159805907,-0.014947374123825127
212,85054583665,48,9,3,4,-0.16094748211808335,0.11129030481494925
213,85054590025,31,4,2,0,-0.28808140135910204,-0.31676684195687466
214,85054595136,24,2,1,0,-0.3703145205379618,-0.48893315847563207
215,85054621002,87,2,4,2,0.03097653003250821,1.1080825314330314
216,85054632872,29,5,1,0,-0.3451228570208198,-0.3614534895821238
217,85054775945,67,4,0,2,-0.24814623830381988,0.6217701486464612
218,85054832573,11,2,0,0,-0.47254358558942494,-0.8158138636032262
219,85054911826,4,1,0,0,-0.5019638857431569,-0.9952789920179248
220,85055093749,44,7,3,4,-0.18036980933551364,0.009182370704669396
221,85055140843,43,19,9,4,0.14353033145050056,-0.06215571787498887
222,85055142822,37,8,1,4,-0.30810571157666766,-0.15692712387288069
223,85055172748,31,3,2,0,-0.2899089103498104,-0.3164563444681912
224,85055188449,46,3,2,4,-0.23078150071476,0.06877713961048405
225,85055206982,47,2,0,4,-0.33063780246530394,0.10874649818559429
226,85055312528,0,2,0,0,-0.5159036859884619,-1.0983184185942547
227,85055613453,38,11,3,4,-0.19671073722670013,-0.14615301288153437
228,85055641538,48,4,2,4,-0.22107033710604487,0.119831106665624
229,85055752021,55,8,0,4,-0.2881381300490266,0.31234137142878715
230,85055936299,21,8,2,0,-0.320189638486302,-0.5748311546307251
231,85055988463,26,5,1,0,-0.3569483389478299,-0.43850018639785887
232,85056087491,26,2,1,0,-0.3624308659199551,-0.4375686939318086
233,85056121029,32,2,0,0,-0.38976521210035436,-0.2764869858930809
234,85056146246,14,2,2,0,-0.358747483593576,-0.7527437956020062
235,85056192806,34,4,0,4,-0.3782265395009308,-0.22574351632662445
236,85056200000,22,3,0,0,-0.4273559761996796,-0.5336198061008811
237,85056203919,29,2,1,0,-0.35060538399294505,-0.3605219971160735
238,85056354694,5,10,0,0,-0.4815744775177778,-0.9723912371441636
239,85056400294,25,4,1,0,-0.36271767524754167,-0.4638719211810871
240,85056509328,12,148,0,0,-0.20178544563699286,-0.8354642646790956
241,85056590125,44,4,1,4,-0.2878229563764778,0.02409049198523483
242,85056891474,23,9,0,0,-0.41244909494642573,-0.50980055876107
243,85056995413,54,2305,107,1,9.36113636798208,-1.1743032339255273
244,85057019174,30,4,1,0,-0.34300853870252485,-0.33546075982152873
245,85057150050,67,6,3,2,-0.09153529021914476,0.6001842104473216
246,85057172823,41,7,5,4,-0.09022467119368484,-0.08184095492558079
247,85057175872,76,3,2,2,-0.11252668144465919,0.8392441077678345
248,85057310610,10,16,1,0,-0.39991497699409106,-0.8528313751239636
249,85057550603,48,11,6,4,-0.004336534033408232,0.0897043666158097
250,85057584822,59,4,2,4,-0.17771023670700792,0.4023356616566524
251,85057835953,42,4,4,4,-0.14275068089122617,-0.048238915780361234
252,85057986772,46,2300,77,1,7.79090490352393,-1.1685591724396764
253,85058008311,15,2,0,0,-0.4567762763534115,-0.7130849345155795
254,85058047556,0,1,2,0,-0.41576057491033147,-1.1119845499200864
255,85058064727,115,4,0,2,-0.0589385274716586,1.8545172976982218
256,85058232479,16,10,0,0,-0.43821437711874084,-0.6898866821531352
257,85058307261,28,3,4,0,-0.19976377220798164,-0.4074796700984414
258,85058381356,27,5,1,0,-0.3530065116388265,-0.4128179541259472
259,85058382112,28,6,5,0,-0.143295935201437,-0.4153994769717492
260,85058384818,69,5,4,2,-0.03449383455742702,0.6448708580725707
261,85058432591,23,6,2,0,-0.3159610018497121,-0.5228456951095348
262,85058433758,17,2,0,0,-0.4488926217354048,-0.6617204699717562
263,85058717573,42,6,1,4,-0.2920515930130677,-0.027894967535955398
264,85058790064,62,4,3,4,-0.1148994447455784,0.47239404406512986
265,85058812442,5,1,0,0,-0.49802205843415354,-0.9695967597460128
266,85058841080,47,2,2,4,-0.22866718239646508,0.09476986937107916
267,85058983048,48,4,2,4,-0.22107033710604487,0.119831106665624
268,85059056868,31,2,2,0,-0.29173641934051886,-0.31614584697950776
269,85059194056,53,3,0,4,-0.30515932962057535,0.2625293943283809
270,85059292352,198,5,0,3,0.27006064816632874,3.9858320787782073
271,85059470814,56,4,3,4,-0.13855040859959855,0.3183006504336598
272,85059477183,39,2295,98,1,8.824866078130173,-1.49353691345205
273,85059480239,17,3,3,0,-0.29410918264143804,-0.6829959106822122
274,85059495831,35,10,3,4,-0.21036372814441864,-0.22288921220858604
275,85059503581,53,10,0,4,-0.29236676668561645,0.2603559119075969
276,85059537789,19,6,1,0,-0.382713621120145,-0.618586309789924
277,85059639710,23,6,4,0,-0.2139903817808732,-0.5368223239240499
278,85059661943,17,4,1,0,-0.39425229371956855,-0.6693297793563805
279,85059807736,49,8,3,4,-0.15883316379978843,0.13728303457554442
280,85059814699,85,2297,99,1,9.060830462360162,-0.3197635383287371
281,85059978855,77,5,3,2,-0.05394452611981957,0.8573170306551218
282,85060044375,5,2,0,0,-0.4961945494434451,-0.9699072572346963
283,85060301990,17,2,1,0,-0.39790731170098537,-0.6687087843790137
284,85060341545,39,5,2,4,-0.2547192738963667,-0.1116194812702646
285,85060543721,39,4,0,4,-0.358517402955914,-0.09733235496706602
286,85060754264,61,2294,102,1,9.113700010075215,-0.9561705636103398
287,85060775236,25,9,4,0,-0.20062420019074123,-0.48638935184627696
288,85060846638,74,2294,101,1,9.113958455057839,-0.6153132296682304
289,85060943807,37,6,2,4,-0.26077541952366506,-0.16329444330277137
290,85061034562,27,6,0,0,-0.40216431268253755,-0.4061401372073731
291,85061059269,23,7,0,0,-0.41610411292784255,-0.5091795637837031
292,85061243115,51,7,1,4,-0.254747638241329,0.2029346254225663
293,85061267681,14,14,1,0,-0.38780268573949445,-0.7494814510589498
294,85061294002,15,3,0,0,-0.45494876736270307,-0.7133954320042629
295,85061393958,61,4,1,4,-0.22081189212342062,0.4606884406077334
296,85061476553,33,2,4,4,-0.18188214465367325,-0.2787580112501995
297,85061479711,52,5,2,4,-0.203475518879323,0.2222495382645873
298,85061497116,47,2,1,4,-0.2796524924308845,0.10175818377833673
299,85061626134,40,7,5,4,-0.0941664985026882,-0.10752318719749247
300,85061701704,23,3,6,0,-0.11750228868415957,-0.5498674602725149
301,85061773136,15,1,1,0,-0.4076184753097005,-0.7197627514341536
302,85061958954,41,7,0,4,-0.345151221365782,-0.04689938288929294
303,85062041913,59,4,0,4,-0.2796808567758468,0.4163122904711676
304,85062100230,16,2,0,0,-0.4528344490444081,-0.6874027022436678
305,85062102028,65,1,0,2,-0.2615124198939519,0.5713371765686881
306,85062210634,17,4,6,0,-0.13932574354747135,-0.7042713513926684
307,85062223209,9,3,2,0,-0.3766291111478844,-0.881465454450248
308,85062236418,9,3,2,0,-0.3766291111478844,-0.881465454450248
309,85062349283,31,4,0,0,-0.39005202142794093,-0.3027902131423595
310,85062394550,36,2,1,4,-0.3230125928299215,-0.18074637121269174
311,85062421147,42,9,3,4,-0.18459844597210354,-0.04280308881652083
312,85062424032,21,2,0,0,-0.43312531249939135,-0.5589915408841094
313,85062527043,5,4,3,0,-0.33958360135876997,-0.9914931954338357
314,85062597017,68,2296,79,1,7.972285688428008,-0.6162847013174009
315,85062637315,14,1,0,0,-0.46254561265312333,-0.7384566692988076
316,85062645521,79,11,6,2,0.11786011254569595,0.8858535670450718
317,85062668194,9,2,2,0,-0.37845662013859277,-0.8811549569615647
318,85062726346,33,7,2,4,-0.27471521976897006,-0.26633386987910157
319,85062770754,11,2,1,0,-0.4215582755550055,-0.8228021780104837
320,85062870801,36,3,2,4,-0.27019977380479365,-0.18804518310863275
321,85062964364,22,3,1,0,-0.37637066616526016,-0.5406081205081387
322,85063019957,11,5,0,0,-0.46706105861729974,-0.8167453560692765
323,85063037528,35,12,1,4,-0.30867933023184074,-0.20953357837143777
324,85063150094,27,2,1,0,-0.35848903861095177,-0.4118864616598969
325,85063157870,133,3,5,3,0.26511340527179067,2.282166404045028
326,85063265740,8,5,0,0,-0.4788865405443098,-0.8937920528850116
327,85063267754,59,2301,100,1,9.016638298323329,-0.9957318817604321
328,85063303409,56,4,0,4,-0.29150633870285686,0.3392655936554325
329,85063326075,9,9,3,0,-0.31467874716921446,-0.8903167537896062
330,85063335719,81,24,6,2,0.14950138404291208,0.9331815642360106
331,85063401120,15,4,1,0,-0.40213594833757527,-0.7206942439002039
332,85063432536,22,15,4,0,-0.20148462817350082,-0.5652990335941125
333,85063490946,7,6,0,0,-0.48100085886260474,-0.9197847826456066
334,85063505074,24,2,0,0,-0.42129983057238124,-0.4819448440683745
335,85063509638,11,2,8,0,-0.06466110531406942,-0.8717203788612867
336,85063529752,21,6,3,0,-0.2728593464332994,-0.5811984740606158
337,85063576577,53,8,2,4,-0.1940511645981944,0.24700027807044866
338,85063732788,31,3,0,0,-0.3918795304186493,-0.30247971565367604
339,85063776488,38,5,4,4,-0.1566904811365312,-0.15127834235669138
340,85063999587,21,2,0,0,-0.43312531249939135,-0.5589915408841094
341,85064047467,29,3,3,0,-0.24680725493339772,-0.37480912341927214
342,85064121799,48,10,2,4,-0.2101052831617944,0.1179681217335234
343,85064203545,57,4,0,4,-0.28756451139385353,0.36494782592734426
344,85064212558,43,3,2,4,-0.24260698264177008,-0.008269557205250994
345,85064249255,50,5,1,4,-0.2623444835317492,0.17787338812802148
346,85064279579,6,4,0,0,-0.48859770415302495,-0.9448460199401514
347,85064352690,11,3,0,0,-0.47071607659871656,-0.8161243610919096
348,85064371460,38,2,0,4,-0.3661142482463342,-0.12239359226161081
349,85064394304,43,3,10,4,0.1652754976335854,-0.06417607246331154
350,85064398210,52,2276,79,1,7.872666271669786,-1.0209904678943191
351,85064453983,19,2,0,0,-0.44100896711739807,-0.6103560054279328
352,85064523817,42,5,0,4,-0.3448644120381955,-0.020596155640014397
353,85064677022,22,4,4,0,-0.22158722707129339,-0.5618835612185947
354,85064847838,33,5,0,4,-0.3803408578192258,-0.2517362460872195
355,85064985698,49,12,10,4,0.2053740424039813,0.08712284377000767
356,85065071964,28,3,2,0,-0.30173439227682053,-0.39350304128392627
357,85065076191,33,4,1,4,-0.3311830567755148,-0.25841406300579367
358,85065082466,26,3,0,0,-0.41158866696366614,-0.4308908770132345
359,85065134466,47,2275,102,1,9.023791756925707,-1.3098223631321182
360,85065219635,55,4,2,4,-0.19347754594302136,0.29960673256900566
361,85065258830,28,5,2,0,-0.2980793742954037,-0.3941240362612931
362,85065326785,23,3,1,0,-0.37242883885625677,-0.514925888236227
363,85065388498,35,3,0,4,-0.3761122211826359,-0.19975078656602932
364,85065417151,31,5,5,4,-0.1332979622651353,-0.3380422826673307
365,85065428928,16,6,3,0,-0.29256848297831617,-0.7096096354201742
366,85065540486,99,1,0,2,-0.12749029138783757,1.4445330738136852
367,85065556806,45,2275,78,1,7.792260661481635,-1.19346728190176
368,85065557033,40,3,1,4,-0.30541777460319963,-0.07832793961372847
369,85065626297,39,3,2,4,-0.25837429187778355,-0.11099848629289773
370,85065706713,30,8,0,0,-0.3866838127741106,-0.32971443536900485
371,85065720311,41,7,0,4,-0.345151221365782,-0.04689938288929294
372,85065733961,86,13,1,2,-0.10581862848196084,1.0999497700073746
373,85065766616,3,2,0,0,-0.5040782040614519,-1.0212717217785197
374,85065787724,11,2,0,0,-0.47254358558942494,-0.8158138636032262
375,85065861114,49,4,1,4,-0.268113819831461,0.15250165334479324
376,85065915318,16,3,0,0,-0.45100694005369973,-0.6877131997323512
377,85065924078,31,21,1,0,-0.3079990585514784,-0.3150569848572354
378,85066074915,11,1,0,0,-0.4743710945801334,-0.8155033661145427
379,85066078842,35,5,2,4,-0.27048658313238017,-0.21434841035791133
380,85066084611,42,6,5,4,-0.08811035287538992,-0.05584822516498567
381,85066091299,25,2,1,0,-0.3663726932289585,-0.4632509262037202
382,85066235456,49,6,0,4,-0.3154441118844636,0.15886897277468398
383,85066251209,118,9,4,2,0.1659657395465713,1.9020582494415093
384,85066315798,3,2,0,0,-0.5040782040614519,-1.0212717217785197
385,85066336496,30,4,3,0,-0.24103791863368595,-0.3494373886360439
386,85066434744,60,15,3,4,-0.10268050046579254,0.41761410714578884
387,85066456544,46,3,0,4,-0.3327521207835989,0.08275376842499918
388,85066787162,2,2,0,0,-0.5080200313704551,-1.0469539540504313
389,85066832483,29,3,1,0,-0.3487778750022366,-0.36083249460475697
390,85066999169,71,2258,116,1,9.801122299981618,-0.7860067330002255
391,85067005434,28,2,1,0,-0.3545472113019484,-0.3862042293879852
392,85067017648,69,3,4,2,-0.038148852538843855,0.6454918530499376
393,85067029849,18,2,0,0,-0.4449507944264014,-0.6360382376998445
394,85067038112,12,2,0,0,-0.4686017582804216,-0.7901316313313146
395,85067048587,204,9,3,3,0.4539775780864408,4.117718539233171
396,85067118904,31,5,1,0,-0.3372392024028131,-0.31008902503830044
397,85067190342,40,6,2,4,-0.24894993759665493,-0.08624774648703633
398,85067236770,57,5,2,4,-0.1837663823343062,0.3506606996241457
399,85067303409,17,33,1,0,-0.3412545329890245,-0.6783342065282001
400,85067362960,87,2281,106,1,9.396371143367771,-0.3123493148167818
401,85067364793,28,7,2,0,-0.2944243563139869,-0.39474503123866
402,85067441977,43,6,0,4,-0.33909507573848374,0.004775579143213847
403,85067455129,52,2,0,4,-0.3109286659202872,0.23715765954515275
404,85067553955,66,6,2,2,-0.14646242756256755,0.5814902925826675
405,85067657000,44,6,1,4,-0.28416793839506094,0.023469497007867966
406,85067669525,51,5,2,4,-0.20741734618832636,0.19656730599267558
407,85067682383,10,3,1,0,-0.4236725938733005,-0.8487949077710789
408,85067887004,12,5,2,0,-0.36114861123945746,-0.80503975261188
409,85067939815,13,2,0,0,-0.4646599309714182,-0.7644493990594029
410,85067998476,18,4,0,0,-0.4412957764449846,-0.6366592326772113
411,85067998660,51,1,0,4,-0.31669800221999894,0.21178592476192445
412,85068050759,4,3,0,0,-0.4983088677617401,-0.9958999869952916
413,85068070774,32,2,7,4,-0.03286804185941832,-0.3254051867438839
414,85068163650,53,5,3,4,-0.14854838153590022,0.2409434561292414
415,85068217647,25,4,1,0,-0.36271767524754167,-0.4638719211810871
416,85068345041,58,3,0,4,-0.2854501930755586,0.39094055568793934
417,85068367264,46,5,5,4,-0.07417055263008487,0.04719120141134449
418,85068482297,36,7,6,4,-0.05894849770428222,-0.21724043069239674
419,85068485265,32,3,4,4,-0.18399646297196817,-0.30475074101079463
420,85068508173,30,8,2,0,-0.28471319270527173,-0.34369106418352
421,85068528080,50,3,2,4,-0.21501419147874656,0.1715060686981308
422,85068610221,26,2,0,0,-0.4134161759543745,-0.430580379524551
423,85068641277,88,3,1,2,-0.11621006377103828,1.1544192094380323
424,85068724942,43,5,1,4,-0.28993727469477276,-0.0019022377753602881
425,85068748208,29,4,4,0,-0.19399443590826987,-0.38210793531521314
426,85068780426,49,3,1,4,-0.26994132882216937,0.15281215083347668
427,85068802771,24,5,0,0,-0.41581730360025604,-0.4828763365344248
428,85068835476,25,14,3,0,-0.24247196527161857,-0.4809535248824366
429,85068899454,78,4,0,2,-0.20478613790478292,0.9042747036374896
430,85068982883,80,10,4,2,0.018003810795152043,0.9258229256201822
431,85069161268,11,4,1,0,-0.4179032575735887,-0.8234231729878505
432,85069209605,8,2,3,0,-0.33141313741317674,-0.913825503640734
433,85069219917,35,7,1,4,-0.3178168751853828,-0.2079810909280206
434,85069267290,6,13,47,0,1.9241594483810642,-1.276091274479408
435,85069272962,29,8,4,0,-0.1866843999454362,-0.3833499252699468
436,85069328095,137,4,0,3,0.02778167332641531,2.419526407680278
437,85069431051,54,4,5,4,-0.044463443148766414,0.25295955707532136
438,85069440912,18,6,0,0,-0.43764075846356776,-0.6372802276545781
439,85069445628,40,8,4,4,-0.14332429954639922,-0.10084537027891834
440,85069447387,33,3,3,4,-0.23103994569738426,-0.2720801943316254
441,85069648777,69,5,3,2,-0.08547914459184645,0.6518591724798283
442,85069683127,61,19,0,4,-0.2443845672972138,0.4630192926847395
443,85069775657,40,11,4,4,-0.13784177257427396,-0.10177686274496862
444,85069776717,81,45,3,2,0.034923142744530504,0.9476260601954313
445,85069864372,38,9,2,4,-0.2513510652425364,-0.13854370349690995
446,85069889234,37,3,0,4,-0.36822856656462916,-0.14838632202220595
447,85069897226,37,4,1,4,-0.3154157475395013,-0.15568513391814695
448,85069908392,19,5,4,0,-0.23158520000759505,-0.6392407555230133
449,85069996229,40,6,5,4,-0.09599400749339664,-0.10721268970880904
450,85070209028,10,2,2,0,-0.37451479282958944,-0.8554727246896531
451,85070271666,96,2278,104,1,9.324394442107836,-0.06630110308901117
452,85070315424,19,2,0,0,-0.44100896711739807,-0.6103560054279328
453,85070550478,62,2,0,4,-0.2715103928302535,0.4939799822642695
454,85070730856,42,4,0,4,-0.34669192102890395,-0.020285658151330963
455,85070777695,31,9,4,4,-0.17697323633672105,-0.3322959582148069
